test_id,dataset,task,input_text,sentence1,sentence2,expected_label,capability,relation,counterfactual_text,cf_sentence1,cf_sentence2,counterfactual_expected_label,expected_cues,misleading_cues,source,metadata,model,model_checkpoint,predicted_label,predicted_label_id,raw_predicted_label,confidence,probabilities_json,probabilities_by_label_json,fail_status,cf_predicted_label,cf_confidence,cf_probabilities_json,cf_probabilities_by_label_json,cf_fail_status,CS,AM,cue_attribution_ratio,EVFS,explanation_method,top_attribution_tokens,failure_reason
mnli_bench_0206,mnli,nli,uh wasn't that Jane Eyre no he wrote Jane Eyre too [SEP] He did not write Jane Eyre or any other book.,uh wasn't that Jane Eyre no he wrote Jane Eyre too,He did not write Jane Eyre or any other book.,CONTRADICTION,semantic_role_sensitivity,invariance,,uh wasn't that Jane Eyre no he wrote Jane Eyre too,He did not write Jane Eyre or any other book.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9994807839393616,"[0.9994807839393616, 9.896572009893134e-05, 0.0004202608542982489]","{""ENTAILMENT"": 0.9994807839393616, ""NEUTRAL"": 9.896572009893134e-05, ""CONTRADICTION"": 0.0004202608542982489}",1,ENTAILMENT,0.9994807839393616,"[0.9994807839393616, 9.896572009893134e-05, 0.0004202608542982489]","{""ENTAILMENT"": 0.9994807839393616, ""NEUTRAL"": 9.896572009893134e-05, ""CONTRADICTION"": 0.0004202608542982489}",1,0.0,0.5,0.0,0.0,gradient,"[[""eyre"", 0.2948391035145549], [""jane"", 0.11115921439252227], [""or"", 0.05532056217321344], [""book"", 0.05469965914986925], [""other"", 0.0531765563551029], [""write"", 0.05151315167441665], [""any"", 0.05115556487739655], [""he"", 0.050546326339720685], [""not"", 0.04927457303001687], [""wrote"", 0.043814698028591524]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: eyre:0.29, jane:0.11, or:0.06, book:0.05, other:0.05."
mnli_bench_0207,mnli,nli,i've yeah i've done it before and when i was in high in high school and college and thoroughly enjoyed it and and it's really a a blast my wife hates it but that's the way life is i guess [SEP] I would like to do it again. ,i've yeah i've done it before and when i was in high in high school and college and thoroughly enjoyed it and and it's really a a blast my wife hates it but that's the way life is i guess,I would like to do it again. ,NEUTRAL,semantic_role_sensitivity,invariance,,i've yeah i've done it before and when i was in high in high school and college and thoroughly enjoyed it and and it's really a a blast my wife hates it but that's the way life is i guess,I would like to do it again. ,NEUTRAL,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,CONTRADICTION,2,LABEL_2,0.9926211833953857,"[0.005267273169010878, 0.002111434005200863, 0.9926211833953857]","{""ENTAILMENT"": 0.005267273169010878, ""NEUTRAL"": 0.002111434005200863, ""CONTRADICTION"": 0.9926211833953857}",1,CONTRADICTION,0.9926211833953857,"[0.005267273169010878, 0.002111434005200863, 0.9926211833953857]","{""ENTAILMENT"": 0.005267273169010878, ""NEUTRAL"": 0.002111434005200863, ""CONTRADICTION"": 0.9926211833953857}",1,0.0,0.5,0.0,0.0,gradient,"[[""again"", 0.10608668943662428], [""like"", 0.07579462556802806], [""would"", 0.06570723878822593], [""i"", 0.06373140792538647], [""it"", 0.05945297736190407], [""do"", 0.047268484985524335], [""before"", 0.04714005841756508], [""blast"", 0.042086043112900734], [""and"", 0.03870314477311209], [""ve"", 0.037743995596722923]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: again:0.11, like:0.08, would:0.07, i:0.06, it:0.06."
mnli_bench_0208,mnli,nli,"Although it's hard to disagree with James Surowiecki's roasting of Wade Cook in The Book on Cook, Surowiecki's assertion that the equity stock option market is simply a big casino that contribute[s] nothing to the smooth functioning of capital markets is both wrong and silly. [SEP] James Surowiecki asserts that the equity stock option market contributes nothing to the smooth functioning of capital markets.","Although it's hard to disagree with James Surowiecki's roasting of Wade Cook in The Book on Cook, Surowiecki's assertion that the equity stock option market is simply a big casino that contribute[s] nothing to the smooth functioning of capital markets is both wrong and silly.",James Surowiecki asserts that the equity stock option market contributes nothing to the smooth functioning of capital markets.,ENTAILMENT,semantic_role_sensitivity,invariance,,"Although it's hard to disagree with James Surowiecki's roasting of Wade Cook in The Book on Cook, Surowiecki's assertion that the equity stock option market is simply a big casino that contribute[s] nothing to the smooth functioning of capital markets is both wrong and silly.",James Surowiecki asserts that the equity stock option market contributes nothing to the smooth functioning of capital markets.,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.975872278213501,"[0.01087914314121008, 0.975872278213501, 0.013248593546450138]","{""ENTAILMENT"": 0.01087914314121008, ""NEUTRAL"": 0.975872278213501, ""CONTRADICTION"": 0.013248593546450138}",1,NEUTRAL,0.975872278213501,"[0.01087914314121008, 0.975872278213501, 0.013248593546450138]","{""ENTAILMENT"": 0.01087914314121008, ""NEUTRAL"": 0.975872278213501, ""CONTRADICTION"": 0.013248593546450138}",1,0.0,0.5,0.0,0.0,gradient,"[[""casino"", 0.09427480582629894], [""asserts"", 0.051117678302534254], [""smooth"", 0.05059124570916105], [""equity"", 0.04876750220254911], [""assertion"", 0.04221803564613084], [""nothing"", 0.03986623118133492], [""functioning"", 0.03849812498567162], [""option"", 0.038125611453759874], [""stock"", 0.03504389632122147], [""that"", 0.031798379554174264]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: casino:0.09, asserts:0.05, smooth:0.05, equity:0.05, assertion:0.04."
mnli_bench_0209,mnli,nli,"Similar conclusions have been reached by state legal needs' studies in a dozen states including Florida, Georgia, Hawaii, Illinois, Indiana, Kentucky, Maryland, Massachusetts, Missouri, Nevada, New York, and Virginia, using a variety of methodologies for estimating the unmet legal needs of the poor. [SEP]  Similar conclusions have been reached by state legal needs' studies ","Similar conclusions have been reached by state legal needs' studies in a dozen states including Florida, Georgia, Hawaii, Illinois, Indiana, Kentucky, Maryland, Massachusetts, Missouri, Nevada, New York, and Virginia, using a variety of methodologies for estimating the unmet legal needs of the poor.", Similar conclusions have been reached by state legal needs' studies ,ENTAILMENT,semantic_role_sensitivity,invariance,,"Similar conclusions have been reached by state legal needs' studies in a dozen states including Florida, Georgia, Hawaii, Illinois, Indiana, Kentucky, Maryland, Massachusetts, Missouri, Nevada, New York, and Virginia, using a variety of methodologies for estimating the unmet legal needs of the poor.", Similar conclusions have been reached by state legal needs' studies ,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.897387683391571,"[0.03018190898001194, 0.897387683391571, 0.07243034988641739]","{""ENTAILMENT"": 0.03018190898001194, ""NEUTRAL"": 0.897387683391571, ""CONTRADICTION"": 0.07243034988641739}",1,NEUTRAL,0.897387683391571,"[0.03018190898001194, 0.897387683391571, 0.07243034988641739]","{""ENTAILMENT"": 0.03018190898001194, ""NEUTRAL"": 0.897387683391571, ""CONTRADICTION"": 0.07243034988641739}",1,0.0,0.5,0.0,0.0,gradient,"[[""hawaii"", 0.07279892607268033], [""conclusions"", 0.06819809877886887], [""florida"", 0.06137134427111692], [""dozen"", 0.057945472768475226], [""similar"", 0.05353390338555723], [""studies"", 0.053269402421058744], [""georgia"", 0.04956855869790397], [""needs"", 0.04613681371070153], [""reached"", 0.04212726676487887], [""legal"", 0.04099615960847543]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: hawaii:0.07, conclusions:0.07, florida:0.06, dozen:0.06, similar:0.05."
mnli_bench_0210,mnli,nli,"By then, the program had added Carroll and Grayson counties and the city of Galax and had five attorneys. [SEP] Carroll and Grayson counties had been added.","By then, the program had added Carroll and Grayson counties and the city of Galax and had five attorneys.",Carroll and Grayson counties had been added.,ENTAILMENT,semantic_role_sensitivity,invariance,,"By then, the program had added Carroll and Grayson counties and the city of Galax and had five attorneys.",Carroll and Grayson counties had been added.,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.9959604144096375,"[0.0013503244845196605, 0.9959604144096375, 0.00268928287550807]","{""ENTAILMENT"": 0.0013503244845196605, ""NEUTRAL"": 0.9959604144096375, ""CONTRADICTION"": 0.00268928287550807}",1,NEUTRAL,0.9959604144096375,"[0.0013503244845196605, 0.9959604144096375, 0.00268928287550807]","{""ENTAILMENT"": 0.0013503244845196605, ""NEUTRAL"": 0.9959604144096375, ""CONTRADICTION"": 0.00268928287550807}",1,0.0,0.5,0.0,0.0,gradient,"[[""added"", 0.18288526046018772], [""carroll"", 0.1486499714567652], [""counties"", 0.135284425630433], [""grayson"", 0.09971028094779753], [""attorneys"", 0.07432564956944103], [""had"", 0.06896640319381953], [""and"", 0.054407586633264844], [""program"", 0.045528168587294], [""been"", 0.03515119576987398], [""gala"", 0.028038687647977865]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: added:0.18, carroll:0.15, counties:0.14, grayson:0.10, attorneys:0.07."
mnli_bench_0211,mnli,nli,The other is retrospective and intended to help those who review case study reports to assess the quality of completed case studies. [SEP] There is no help given to reviewers of case studies.,The other is retrospective and intended to help those who review case study reports to assess the quality of completed case studies.,There is no help given to reviewers of case studies.,CONTRADICTION,semantic_role_sensitivity,invariance,,The other is retrospective and intended to help those who review case study reports to assess the quality of completed case studies.,There is no help given to reviewers of case studies.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9985396862030029,"[0.9985396862030029, 0.000158993192599155, 0.0013012461131438613]","{""ENTAILMENT"": 0.9985396862030029, ""NEUTRAL"": 0.000158993192599155, ""CONTRADICTION"": 0.0013012461131438613}",1,ENTAILMENT,0.9985396862030029,"[0.9985396862030029, 0.000158993192599155, 0.0013012461131438613]","{""ENTAILMENT"": 0.9985396862030029, ""NEUTRAL"": 0.000158993192599155, ""CONTRADICTION"": 0.0013012461131438613}",1,0.0,0.5,0.0,0.0,gradient,"[[""reviewers"", 0.13633391305652054], [""retrospective"", 0.10510353684428739], [""help"", 0.09788109487029593], [""case"", 0.07374543982774487], [""no"", 0.06456146045839385], [""intended"", 0.05426418646270413], [""given"", 0.04762771239930639], [""studies"", 0.04310405961785267], [""to"", 0.042746279609125144], [""review"", 0.04192302366292737]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: reviewers:0.14, retrospective:0.11, help:0.10, case:0.07, no:0.06."
mnli_bench_0212,mnli,nli,Who are these sons of eggs? [SEP] I know exactly who these sons of eggs are.,Who are these sons of eggs?,I know exactly who these sons of eggs are.,CONTRADICTION,semantic_role_sensitivity,invariance,,Who are these sons of eggs?,I know exactly who these sons of eggs are.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9982787370681763,"[0.9982787370681763, 0.00032835660385899246, 0.0013928968692198396]","{""ENTAILMENT"": 0.9982787370681763, ""NEUTRAL"": 0.00032835660385899246, ""CONTRADICTION"": 0.0013928968692198396}",1,ENTAILMENT,0.9982787370681763,"[0.9982787370681763, 0.00032835660385899246, 0.0013928968692198396]","{""ENTAILMENT"": 0.9982787370681763, ""NEUTRAL"": 0.00032835660385899246, ""CONTRADICTION"": 0.0013928968692198396}",1,0.0,0.5,0.0,0.0,gradient,"[[""exactly"", 0.19928084425291615], [""who"", 0.18735669910326372], [""know"", 0.12839760347571932], [""sons"", 0.10889311632441907], [""these"", 0.08832312545751242], [""eggs"", 0.08803794541598095], [""are"", 0.08277063800711194], [""i"", 0.07112030910086724], [""of"", 0.0458197188622092]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: exactly:0.20, who:0.19, know:0.13, sons:0.11, these:0.09."
mnli_bench_0213,mnli,nli,"They won't be killing off George Clooney's character at ER like they did to Jimmy Smits at NYPD . Instead, Dr. Doug Ross is being forced out over the next two episodes because the maverick heartthrob gives an unauthorized painkiller to a terminally ill boy (Thursday, 10 p.m.). [SEP] George Clooney's character will give an unauthorized painkiller to his patient in episode 7. ","They won't be killing off George Clooney's character at ER like they did to Jimmy Smits at NYPD . Instead, Dr. Doug Ross is being forced out over the next two episodes because the maverick heartthrob gives an unauthorized painkiller to a terminally ill boy (Thursday, 10 p.m.).",George Clooney's character will give an unauthorized painkiller to his patient in episode 7. ,NEUTRAL,semantic_role_sensitivity,invariance,,"They won't be killing off George Clooney's character at ER like they did to Jimmy Smits at NYPD . Instead, Dr. Doug Ross is being forced out over the next two episodes because the maverick heartthrob gives an unauthorized painkiller to a terminally ill boy (Thursday, 10 p.m.).",George Clooney's character will give an unauthorized painkiller to his patient in episode 7. ,NEUTRAL,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,CONTRADICTION,2,LABEL_2,0.985285222530365,"[0.009349841624498367, 0.005364839918911457, 0.985285222530365]","{""ENTAILMENT"": 0.009349841624498367, ""NEUTRAL"": 0.005364839918911457, ""CONTRADICTION"": 0.985285222530365}",1,CONTRADICTION,0.985285222530365,"[0.009349841624498367, 0.005364839918911457, 0.985285222530365]","{""ENTAILMENT"": 0.009349841624498367, ""NEUTRAL"": 0.005364839918911457, ""CONTRADICTION"": 0.985285222530365}",1,0.0,0.5,0.0,0.0,gradient,"[[""7"", 0.08968999363544669], [""episode"", 0.07092810934700922], [""unauthorized"", 0.057084992938836725], [""episodes"", 0.05461509121192635], [""er"", 0.038918924333661994], [""thursday"", 0.038844813380043565], [""patient"", 0.030316982952127265], [""character"", 0.028562611897802983], [""kill"", 0.023089931862584876], [""two"", 0.02286093058659759]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: 7:0.09, episode:0.07, unauthorized:0.06, episodes:0.05, er:0.04."
mnli_bench_0214,mnli,nli,I'm confused. [SEP] Not all of it is very clear to me.,I'm confused.,Not all of it is very clear to me.,ENTAILMENT,semantic_role_sensitivity,invariance,,I'm confused.,Not all of it is very clear to me.,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,CONTRADICTION,2,LABEL_2,0.6439928412437439,"[0.0007758854771964252, 0.35523131489753723, 0.6439928412437439]","{""ENTAILMENT"": 0.0007758854771964252, ""NEUTRAL"": 0.35523131489753723, ""CONTRADICTION"": 0.6439928412437439}",1,CONTRADICTION,0.6439928412437439,"[0.0007758854771964252, 0.35523131489753723, 0.6439928412437439]","{""ENTAILMENT"": 0.0007758854771964252, ""NEUTRAL"": 0.35523131489753723, ""CONTRADICTION"": 0.6439928412437439}",1,0.0,0.5,0.0,0.0,gradient,"[[""confused"", 0.24801380115204805], [""clear"", 0.17013821084210895], [""not"", 0.11273767172761165], [""all"", 0.08987189433857343], [""very"", 0.08325116405080582], [""to"", 0.054067873037564086], [""m"", 0.05022392568906742], [""is"", 0.044789266442660784], [""of"", 0.0444867678015623], [""it"", 0.04020839926278381]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: confused:0.25, clear:0.17, not:0.11, all:0.09, very:0.08."
mnli_bench_0215,mnli,nli,This is a powerful and evocative museum. [SEP] The last thing you'd say about the museum is that it's evocative.,This is a powerful and evocative museum.,The last thing you'd say about the museum is that it's evocative.,CONTRADICTION,semantic_role_sensitivity,invariance,,This is a powerful and evocative museum.,The last thing you'd say about the museum is that it's evocative.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9904022216796875,"[0.9904022216796875, 0.0015119784511625767, 0.008085852488875389]","{""ENTAILMENT"": 0.9904022216796875, ""NEUTRAL"": 0.0015119784511625767, ""CONTRADICTION"": 0.008085852488875389}",1,ENTAILMENT,0.9904022216796875,"[0.9904022216796875, 0.0015119784511625767, 0.008085852488875389]","{""ENTAILMENT"": 0.9904022216796875, ""NEUTRAL"": 0.0015119784511625767, ""CONTRADICTION"": 0.008085852488875389}",1,0.0,0.5,0.0,0.0,gradient,"[[""last"", 0.1478961432129096], [""thing"", 0.11498883228854924], [""say"", 0.09668310529143981], [""powerful"", 0.08467573713803764], [""tive"", 0.08277936105796814], [""oca"", 0.06974594184617833], [""museum"", 0.06139685518875151], [""ev"", 0.05922577806080643], [""is"", 0.04553133709440532], [""d"", 0.04425508567183276]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: last:0.15, thing:0.11, say:0.10, powerful:0.08, tive:0.08."
mnli_bench_0216,mnli,nli,"The Fray's reputation as a home for hostile, rude, and mean-spirited exchanges suffered a severe beating at the hands of the Reading thread, which was so civilized that participants suggested taking insulin shots afterward. [SEP] The Fray is known as a hostile, rude, and mean place.","The Fray's reputation as a home for hostile, rude, and mean-spirited exchanges suffered a severe beating at the hands of the Reading thread, which was so civilized that participants suggested taking insulin shots afterward.","The Fray is known as a hostile, rude, and mean place.",ENTAILMENT,semantic_role_sensitivity,invariance,,"The Fray's reputation as a home for hostile, rude, and mean-spirited exchanges suffered a severe beating at the hands of the Reading thread, which was so civilized that participants suggested taking insulin shots afterward.","The Fray is known as a hostile, rude, and mean place.",ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.981905460357666,"[0.004680007696151733, 0.981905460357666, 0.013414478860795498]","{""ENTAILMENT"": 0.004680007696151733, ""NEUTRAL"": 0.981905460357666, ""CONTRADICTION"": 0.013414478860795498}",1,NEUTRAL,0.981905460357666,"[0.004680007696151733, 0.981905460357666, 0.013414478860795498]","{""ENTAILMENT"": 0.004680007696151733, ""NEUTRAL"": 0.981905460357666, ""CONTRADICTION"": 0.013414478860795498}",1,0.0,0.5,0.0,0.0,gradient,"[[""hostile"", 0.13610767179980976], [""rude"", 0.10653558067556775], [""home"", 0.07701197693052024], [""mean"", 0.06637974286802116], [""fray"", 0.062161941950246304], [""reputation"", 0.0514379071691314], [""exchanges"", 0.050021138613121574], [""spirited"", 0.038620344784429474], [""place"", 0.03602606651652694], [""a"", 0.032283887029535004]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: hostile:0.14, rude:0.11, home:0.08, mean:0.07, fray:0.06."
mnli_bench_0236,mnli,nli,At the top of the hill is the imposing medieval fortress of Kadifekale. [SEP] The church Kadifekale is located at the bottom of the hill.,At the top of the hill is the imposing medieval fortress of Kadifekale.,The church Kadifekale is located at the bottom of the hill.,CONTRADICTION,semantic_role_sensitivity,invariance,,At the top of the hill is the imposing medieval fortress of Kadifekale.,The church Kadifekale is located at the bottom of the hill.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9965356588363647,"[0.9965356588363647, 0.00036374886985868216, 0.003100571921095252]","{""ENTAILMENT"": 0.9965356588363647, ""NEUTRAL"": 0.00036374886985868216, ""CONTRADICTION"": 0.003100571921095252}",1,ENTAILMENT,0.9965356588363647,"[0.9965356588363647, 0.00036374886985868216, 0.003100571921095252]","{""ENTAILMENT"": 0.9965356588363647, ""NEUTRAL"": 0.00036374886985868216, ""CONTRADICTION"": 0.003100571921095252}",1,0.0,0.5,0.0,0.0,gradient,"[[""bottom"", 0.21536502642118532], [""top"", 0.14307287406054178], [""hill"", 0.0730680805341855], [""the"", 0.0711939804688343], [""church"", 0.06124923965905101], [""fortress"", 0.05312703752291634], [""of"", 0.05281265191360582], [""at"", 0.04876485297355307], [""medieval"", 0.047309988979706244], [""kal"", 0.04311963357044732]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: bottom:0.22, top:0.14, hill:0.07, the:0.07, church:0.06."
mnli_bench_0235,mnli,nli,right well the warmth that developed between them and again it i think was a picture of relationships [SEP] There was a mutual feeling in their relationship.,right well the warmth that developed between them and again it i think was a picture of relationships,There was a mutual feeling in their relationship.,ENTAILMENT,semantic_role_sensitivity,invariance,,right well the warmth that developed between them and again it i think was a picture of relationships,There was a mutual feeling in their relationship.,ENTAILMENT,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,NEUTRAL,1,LABEL_1,0.7738714814186096,"[0.0007273659575730562, 0.7738714814186096, 0.22540119290351868]","{""ENTAILMENT"": 0.0007273659575730562, ""NEUTRAL"": 0.7738714814186096, ""CONTRADICTION"": 0.22540119290351868}",1,NEUTRAL,0.7738714814186096,"[0.0007273659575730562, 0.7738714814186096, 0.22540119290351868]","{""ENTAILMENT"": 0.0007273659575730562, ""NEUTRAL"": 0.7738714814186096, ""CONTRADICTION"": 0.22540119290351868}",1,0.0,0.5,0.0,0.0,gradient,"[[""mutual"", 0.24081369880232933], [""warmth"", 0.14248668055263095], [""feeling"", 0.0805189740350167], [""relationship"", 0.055770404985400826], [""picture"", 0.054170192285208765], [""relationships"", 0.05079410983263564], [""a"", 0.04173668286779803], [""developed"", 0.03736093806253979], [""between"", 0.03422382645384605], [""was"", 0.030524030548864836]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: mutual:0.24, warmth:0.14, feeling:0.08, relationship:0.06, picture:0.05."
mnli_bench_0233,mnli,nli,AC Green's pretty good [SEP] AC Green's a horrible player.,AC Green's pretty good,AC Green's a horrible player.,CONTRADICTION,semantic_role_sensitivity,invariance,,AC Green's pretty good,AC Green's a horrible player.,CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9993517994880676,"[0.9993517994880676, 0.00011365293175913393, 0.0005345653044059873]","{""ENTAILMENT"": 0.9993517994880676, ""NEUTRAL"": 0.00011365293175913393, ""CONTRADICTION"": 0.0005345653044059873}",1,ENTAILMENT,0.9993517994880676,"[0.9993517994880676, 0.00011365293175913393, 0.0005345653044059873]","{""ENTAILMENT"": 0.9993517994880676, ""NEUTRAL"": 0.00011365293175913393, ""CONTRADICTION"": 0.0005345653044059873}",1,0.0,0.5,0.0,0.0,gradient,"[[""horrible"", 0.30933735059193296], [""player"", 0.14336972780005972], [""good"", 0.13416198836944968], [""pretty"", 0.11083658034239666], [""ac"", 0.10885995104223312], [""green"", 0.09815021931316233], [""s"", 0.06096184117009846], [""a"", 0.034322341370667114]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: horrible:0.31, player:0.14, good:0.13, pretty:0.11, ac:0.11."
mnli_bench_0232,mnli,nli,"But the door was locked?"" These exclamations burst from us disjointedly.  [SEP] ""The door was unlocked!"", we all exclaimed coherently.","But the door was locked?"" These exclamations burst from us disjointedly. ","""The door was unlocked!"", we all exclaimed coherently.",CONTRADICTION,semantic_role_sensitivity,invariance,,"But the door was locked?"" These exclamations burst from us disjointedly. ","""The door was unlocked!"", we all exclaimed coherently.",CONTRADICTION,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,ENTAILMENT,0,LABEL_0,0.9961976408958435,"[0.9961976408958435, 0.0019117837073281407, 0.0018906311597675085]","{""ENTAILMENT"": 0.9961976408958435, ""NEUTRAL"": 0.0019117837073281407, ""CONTRADICTION"": 0.0018906311597675085}",1,ENTAILMENT,0.9961976408958435,"[0.9961976408958435, 0.0019117837073281407, 0.0018906311597675085]","{""ENTAILMENT"": 0.9961976408958435, ""NEUTRAL"": 0.0019117837073281407, ""CONTRADICTION"": 0.0018906311597675085}",1,0.0,0.5,0.0,0.0,gradient,"[[""unlocked"", 0.34680243026824403], [""coherent"", 0.09947554233446651], [""locked"", 0.08765671628908575], [""door"", 0.06574067084690711], [""exclaimed"", 0.04980801899522362], [""edly"", 0.03852812750623369], [""ama"", 0.030026236283096946], [""was"", 0.029734007201976824], [""jo"", 0.0293715736092214], [""int"", 0.029054605239402048]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: unlocked:0.35, coherent:0.10, locked:0.09, door:0.07, exclaimed:0.05."
mnli_bench_0231,mnli,nli,"After the purge of foreigners, only a few stayed on, strictly confined to Dejima Island in Nagasaki Bay. [SEP] A few foreigners were confined to Dejima Island because they were dangerous.","After the purge of foreigners, only a few stayed on, strictly confined to Dejima Island in Nagasaki Bay.",A few foreigners were confined to Dejima Island because they were dangerous.,NEUTRAL,semantic_role_sensitivity,invariance,,"After the purge of foreigners, only a few stayed on, strictly confined to Dejima Island in Nagasaki Bay.",A few foreigners were confined to Dejima Island because they were dangerous.,NEUTRAL,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,CONTRADICTION,2,LABEL_2,0.9970473647117615,"[0.0015688620042055845, 0.0013836974976584315, 0.9970473647117615]","{""ENTAILMENT"": 0.0015688620042055845, ""NEUTRAL"": 0.0013836974976584315, ""CONTRADICTION"": 0.9970473647117615}",1,CONTRADICTION,0.9970473647117615,"[0.0015688620042055845, 0.0013836974976584315, 0.9970473647117615]","{""ENTAILMENT"": 0.0015688620042055845, ""NEUTRAL"": 0.0013836974976584315, ""CONTRADICTION"": 0.9970473647117615}",1,0.0,0.5,0.0,0.0,gradient,"[[""strictly"", 0.13495910779620796], [""dangerous"", 0.11924248226927842], [""purge"", 0.11567083599611769], [""confined"", 0.10813224118059293], [""foreigners"", 0.08835042542185685], [""few"", 0.07083070754102645], [""jima"", 0.04735282864797972], [""stayed"", 0.033345312944325786], [""nagasaki"", 0.03317453230485623], [""because"", 0.032409242869112585]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: strictly:0.13, dangerous:0.12, purge:0.12, confined:0.11, foreigners:0.09."
mnli_bench_0230,mnli,nli,"In research designs based on statistical inference, the criterion for establishing casuality is whether the findings are likely to have occurred by chance following appropriate comparisons to eliminate alternative interpretations. [SEP] Research designs may be based on statistical inference in different organizations. ","In research designs based on statistical inference, the criterion for establishing casuality is whether the findings are likely to have occurred by chance following appropriate comparisons to eliminate alternative interpretations.",Research designs may be based on statistical inference in different organizations. ,NEUTRAL,semantic_role_sensitivity,invariance,,"In research designs based on statistical inference, the criterion for establishing casuality is whether the findings are likely to have occurred by chance following appropriate comparisons to eliminate alternative interpretations.",Research designs may be based on statistical inference in different organizations. ,NEUTRAL,[],[],benchmark,{},bert,textattack/bert-base-uncased-MNLI,CONTRADICTION,2,LABEL_2,0.996610701084137,"[0.001123566529713571, 0.0022656831424683332, 0.996610701084137]","{""ENTAILMENT"": 0.001123566529713571, ""NEUTRAL"": 0.0022656831424683332, ""CONTRADICTION"": 0.996610701084137}",1,CONTRADICTION,0.996610701084137,"[0.001123566529713571, 0.0022656831424683332, 0.996610701084137]","{""ENTAILMENT"": 0.001123566529713571, ""NEUTRAL"": 0.0022656831424683332, ""CONTRADICTION"": 0.996610701084137}",1,0.0,0.5,0.0,0.0,gradient,"[[""organizations"", 0.21879870655478809], [""inference"", 0.10807486648753206], [""different"", 0.07901882045103849], [""statistical"", 0.07173503547595385], [""designs"", 0.05357870908581495], [""in"", 0.04058832356340033], [""casual"", 0.03823021697179167], [""research"", 0.03612327537932386], [""criterion"", 0.03388807734424648], [""based"", 0.03243777810626081]]","General diagnostic failure: attribution/counterfactual evidence indicates mismatch (AM=0.50, CS=0.00); top tokens: organizations:0.22, inference:0.11, different:0.08, statistical:0.07, designs:0.05."
